#Voltage(V),Current(A)
-8.629900000000163, -1.3727532888e-08
-8.629800000000163, -1.361569435e-08
-8.629700000000163, -1.3761844109e-08
-8.629600000000163, -1.3861333414e-08
-8.629500000000164, -1.3653328246e-08
-8.629400000000164, -1.3888246109e-08
-8.629300000000164, -1.3706309865e-08
-8.629200000000164, -1.3627107442e-08
-8.629100000000165, -1.3534839916e-08
-8.629000000000165, -1.3571137103e-08
-8.628900000000165, -1.3580335079e-08
-8.628800000000165, -1.3426767254e-08
-8.628700000000165, -1.3304105373e-08
-8.628600000000166, -1.3269950472e-08
-8.628500000000166, -1.327350585e-08
-8.628400000000166, -1.3319764847e-08
-8.628300000000166, -1.3201936433e-08
-8.628200000000167, -1.3113442776e-08
-8.628100000000167, -1.3105894148e-08
-8.628000000000167, -1.3235885277e-08
-8.627900000000167, -1.3015156064e-08
-8.627800000000168, -1.330942645e-08
-8.627700000000168, -1.2908232705e-08
-8.627600000000168, -1.2983043085e-08
-8.627500000000168, -1.2913605296e-08
-8.627400000000168, -1.2946625105e-08
-8.627300000000169, -1.2895131185e-08
-8.627200000000169, -1.2649500114e-08
-8.62710000000017, -1.2489411283e-08
-8.62700000000017, -1.2559226548e-08
-8.62690000000017, -1.2502162861e-08
-8.62680000000017, -1.2560987805e-08
-8.62670000000017, -1.2678178507e-08
-8.62660000000017, -1.2666313332e-08
-8.62650000000017, -1.2701520724e-08
-8.62640000000017, -1.2565666729e-08
-8.626300000000171, -1.2612439981e-08
-8.626200000000171, -1.2476987443e-08
-8.626100000000172, -1.2549665307e-08
-8.626000000000172, -1.2525963378e-08
-8.625900000000172, -1.2455075193e-08
-8.625800000000172, -1.2562595408e-08
-8.625700000000172, -1.2543719841e-08
-8.625600000000173, -1.2642523473e-08
-8.625500000000173, -1.251549353e-08
-8.625400000000173, -1.2589233656e-08
-8.625300000000173, -1.2496681023e-08
-8.625200000000174, -1.2127013171e-08
-8.625100000000174, -1.2074878875e-08
-8.625000000000174, -1.2144774075e-08
-8.624900000000174, -1.20074235e-08
-8.624800000000175, -1.2124730553e-08
-8.624700000000175, -1.2109194536e-08
-8.624600000000175, -1.2168717589e-08
-8.624500000000175, -1.2080734635e-08
-8.624400000000175, -1.2176756492e-08
-8.624300000000176, -1.2010585415e-08
-8.624200000000176, -1.1953814827e-08
-8.624100000000176, -1.204401201e-08
-8.624000000000176, -1.1970666236e-08
-8.623900000000177, -1.200776012e-08
-8.623800000000177, -1.2070320743e-08
-8.623700000000177, -1.1844985437e-08
-8.623600000000177, -1.1746108086e-08
-8.623500000000178, -1.1565858493e-08
-8.623400000000178, -1.1674081257e-08
-8.623300000000178, -1.1679774481e-08
-8.623200000000178, -1.1635417074e-08
-8.623100000000179, -1.1583655812e-08
-8.623000000000179, -1.1686458912e-08
-8.622900000000179, -1.1673038536e-08
-8.62280000000018, -1.1632236507e-08
-8.62270000000018, -1.1508663356e-08
-8.62260000000018, -1.1511595233e-08
-8.62250000000018, -1.1623576768e-08
-8.62240000000018, -1.1619157192e-08
-8.62230000000018, -1.1543200173e-08
-8.62220000000018, -1.1621311025e-08
-8.62210000000018, -1.1513010101e-08
-8.622000000000181, -1.1463175298e-08
-8.621900000000181, -1.157683549e-08
-8.621800000000182, -1.1484660334e-08
-8.621700000000182, -1.1392609522e-08
-8.621600000000182, -1.140256245e-08
-8.621500000000182, -1.1410072887e-08
-8.621400000000182, -1.1426582347e-08
-8.621300000000183, -1.1386013909e-08
-8.621200000000183, -1.1159781543e-08
-8.621100000000183, -1.1190858906e-08
-8.621000000000183, -1.1167935909e-08
-8.620900000000184, -1.1180884663e-08
-8.620800000000184, -1.125246385e-08
-8.620700000000184, -1.1234273956e-08
-8.620600000000184, -1.1281086287e-08
-8.620500000000185, -1.1250572918e-08
-8.620400000000185, -1.1226166663e-08
-8.620300000000185, -1.1289804647e-08
-8.620200000000185, -1.1232601516e-08
-8.620100000000186, -1.1040453884e-08
-8.620000000000186, -1.1055773186e-08
-8.619900000000186, -1.1160282476e-08
-8.619800000000186, -1.1061823457e-08
-8.619700000000186, -1.1024114954e-08
-8.619600000000187, -1.0994847699e-08
-8.619500000000187, -1.0992016186e-08
-8.619400000000187, -1.0961363373e-08
-8.619300000000187, -1.0915801596e-08
-8.619200000000188, -1.0896232361e-08
-8.619100000000188, -1.074197975e-08
-8.619000000000188, -1.0718997245e-08
-8.618900000000188, -1.0749915624e-08
-8.618800000000189, -1.074761169e-08
-8.618700000000189, -1.0698275155e-08
-8.618600000000189, -1.067473665e-08
-8.61850000000019, -1.0600183842e-08
-8.61840000000019, -1.0732349232e-08
-8.61830000000019, -1.0702899012e-08
-8.61820000000019, -1.0549099372e-08
-8.61810000000019, -1.0564644271e-08
-8.61800000000019, -1.055737453e-08
-8.61790000000019, -1.0427709363e-08
-8.61780000000019, -1.0548304452e-08
-8.617700000000191, -1.0461987721e-08
-8.617600000000191, -1.0510368575e-08
-8.617500000000192, -1.048349052e-08
-8.617400000000192, -1.0507668513e-08
-8.617300000000192, -1.0445059928e-08
-8.617200000000192, -1.0250612803e-08
-8.617100000000192, -1.0299522124e-08
-8.617000000000193, -1.0327689814e-08
-8.616900000000193, -1.0312687593e-08
-8.616800000000193, -1.035106667e-08
-8.616700000000193, -1.0211927304e-08
-8.616600000000194, -1.0226119507e-08
-8.616500000000194, -1.030486807e-08
-8.616400000000194, -1.0202119149e-08
-8.616300000000194, -1.0280847285e-08
-8.616200000000195, -1.0151446794e-08
-8.616100000000195, -1.0113837767e-08
-8.616000000000195, -1.0097084058e-08
-8.615900000000195, -1.0051166122e-08
-8.615800000000196, -1.0057902955e-08
-8.615700000000196, -1.0045195786e-08
-8.615600000000196, -1.008564432e-08
-8.615500000000196, -1.0175901899e-08
-8.615400000000196, -1.0126605332e-08
-8.615300000000197, -1.0083801349e-08
-8.615200000000197, -9.8929247017e-09
-8.615100000000197, -1.0027998876e-08
-8.615000000000197, -9.9544221754e-09
-8.614900000000198, -9.9666914721e-09
-8.614800000000198, -9.9666079834e-09
-8.614700000000198, -9.9832044853e-09
-8.614600000000198, -9.9363459682e-09
-8.614500000000199, -9.8983239383e-09
-8.614400000000199, -9.8213712718e-09
-8.614300000000199, -9.8650527747e-09
-8.6142000000002, -9.7587360415e-09
-8.6141000000002, -9.8415968708e-09
-8.6140000000002, -9.7784846886e-09
-8.6139000000002, -9.7685290967e-09
-8.6138000000002, -9.6939922756e-09
-8.6137000000002, -9.7190726578e-09
-8.6136000000002, -9.6862891041e-09
-8.6135000000002, -9.7537737886e-09
-8.613400000000201, -9.6624788171e-09
-8.613300000000201, -9.6669756644e-09
-8.613200000000202, -9.5282954859e-09
-8.613100000000202, -9.5480059414e-09
-8.613000000000202, -9.5803738276e-09
-8.612900000000202, -9.537076906e-09
-8.612800000000203, -9.5889518548e-09
-8.612700000000203, -9.6356451706e-09
-8.612600000000203, -9.5804786326e-09
-8.612500000000203, -9.5849719273e-09
-8.612400000000203, -9.5456718086e-09
-8.612300000000204, -9.6393621973e-09
-8.612200000000204, -9.4321164212e-09
-8.612100000000204, -9.5088692476e-09
-8.612000000000204, -9.4254213323e-09
-8.611900000000205, -9.5358867469e-09
-8.611800000000205, -9.4914840432e-09
-8.611700000000205, -9.4969125897e-09
-8.611600000000205, -9.5246166509e-09
-8.611500000000206, -9.5482768359e-09
-8.611400000000206, -9.4820391539e-09
-8.611300000000206, -9.5674952405e-09
-8.611200000000206, -9.3198124773e-09
-8.611100000000206, -9.2875902524e-09
-8.611000000000207, -9.4014449559e-09
-8.610900000000207, -9.3668495182e-09
-8.610800000000207, -9.3473602192e-09
-8.610700000000207, -9.2597405299e-09
-8.610600000000208, -9.2159906373e-09
-8.610500000000208, -9.3492449338e-09
-8.610400000000208, -9.2934486773e-09
-8.610300000000208, -9.16920051e-09
-8.610200000000209, -9.1281204817e-09
-8.610100000000209, -9.1359737553e-09
-8.610000000000209, -9.0812015685e-09
-8.60990000000021, -9.0845331258e-09
-8.60980000000021, -9.1122522861e-09
-8.60970000000021, -9.0361496063e-09
-8.60960000000021, -9.0327896274e-09
-8.60950000000021, -9.1200069718e-09
-8.60940000000021, -9.0820417853e-09
-8.60930000000021, -9.1050411655e-09
-8.609200000000211, -9.0437568545e-09
-8.609100000000211, -9.0730978286e-09
-8.609000000000211, -8.9915932477e-09
-8.608900000000212, -8.9301677164e-09
-8.608800000000212, -8.9625569188e-09
-8.608700000000212, -8.9236964484e-09
-8.608600000000212, -8.9175893336e-09
-8.608500000000213, -8.8563938405e-09
-8.608400000000213, -8.9736849063e-09
-8.608300000000213, -8.9227389921e-09
-8.608200000000213, -8.8174836321e-09
-8.608100000000213, -8.7932923165e-09
-8.608000000000214, -8.7265812354e-09
-8.607900000000214, -8.817841568e-09
-8.607800000000214, -8.7765767987e-09
-8.607700000000214, -8.7676150784e-09
-8.607600000000215, -8.7270182192e-09
-8.607500000000215, -8.7275910943e-09
-8.607400000000215, -8.7867713106e-09
-8.607300000000215, -8.7299962814e-09
-8.607200000000216, -8.5863112176e-09
-8.607100000000216, -8.7531706328e-09
-8.607000000000216, -8.6555296264e-09
-8.606900000000216, -8.5824227725e-09
-8.606800000000216, -8.6523321841e-09
-8.606700000000217, -8.6087732498e-09
-8.606600000000217, -8.5206135481e-09
-8.606500000000217, -8.5879694467e-09
-8.606400000000217, -8.607743851e-09
-8.606300000000218, -8.6371816366e-09
-8.606200000000218, -8.5273539341e-09
-8.606100000000218, -8.5463129906e-09
-8.606000000000218, -8.5655980087e-09
-8.605900000000219, -8.4853049032e-09
-8.605800000000219, -8.5408347061e-09
-8.605700000000219, -8.5440508002e-09
-8.60560000000022, -8.5071194533e-09
-8.60550000000022, -8.4739948392e-09
-8.60540000000022, -8.5167704e-09
-8.60530000000022, -8.4866087491e-09
-8.60520000000022, -8.3735889334e-09
-8.60510000000022, -8.3297440057e-09
-8.60500000000022, -8.3852613741e-09
-8.604900000000221, -8.3266007422e-09
-8.604800000000221, -8.3262845507e-09
-8.604700000000221, -8.2976967519e-09
-8.604600000000222, -8.297742049e-09
-8.604500000000222, -8.2670412738e-09
-8.604400000000222, -8.3711944043e-09
-8.604300000000222, -8.334340329e-09
-8.604200000000223, -8.2546796065e-09
-8.604100000000223, -8.2525373202e-09
-8.604000000000223, -8.2321038875e-09
-8.603900000000223, -8.2209163921e-09
-8.603800000000223, -8.22289703e-09
-8.603700000000224, -8.176741062e-09
-8.603600000000224, -8.2674969093e-09
-8.603500000000224, -8.2346263142e-09
-8.603400000000224, -8.2399180812e-09
-8.603300000000225, -8.2664168843e-09
-8.603200000000225, -8.1506703609e-09
-8.603100000000225, -8.185238265e-09
-8.603000000000225, -8.1319342371e-09
-8.602900000000226, -8.1264959206e-09
-8.602800000000226, -8.1614714986e-09
-8.602700000000226, -8.1099935656e-09
-8.602600000000226, -8.0433109062e-09
-8.602500000000227, -8.1221722681e-09
-8.602400000000227, -8.0896445098e-09
-8.602300000000227, -8.0256441493e-09
-8.602200000000227, -8.0464435115e-09
-8.602100000000227, -8.0342790199e-09
-8.602000000000228, -8.0228321764e-09
-8.601900000000228, -8.0000264191e-09
-8.601800000000228, -8.0264355162e-09
-8.601700000000228, -7.9865225544e-09
-8.601600000000229, -8.0081941078e-09
-8.601500000000229, -7.9426190069e-09
-8.601400000000229, -7.9489659299e-09
-8.60130000000023, -8.0243216516e-09
-8.60120000000023, -7.8594375452e-09
-8.60110000000023, -7.9523703178e-09
-8.60100000000023, -7.9253759111e-09
-8.60090000000023, -7.9268112074e-09
-8.60080000000023, -7.919740419e-09
-8.60070000000023, -7.8873876319e-09
-8.600600000000231, -7.8852187002e-09
-8.600500000000231, -7.8805939552e-09
-8.600400000000231, -7.9163955391e-09
-8.600300000000232, -7.886188591e-09
-8.600200000000232, -7.8235515844e-09
-8.600100000000232, -7.8674746717e-09
-8.600000000000232, -7.8384907454e-09
-8.599900000000233, -7.8134725356e-09
-8.599800000000233, -7.8132620374e-09
-8.599700000000233, -7.7501569606e-09
-8.599600000000233, -7.7605593063e-09
-8.599500000000234, -7.7754060968e-09
-8.599400000000234, -7.7893256289e-09
-8.599300000000234, -7.7771513673e-09
-8.599200000000234, -7.7096320439e-09
-8.599100000000234, -7.744075603e-09
-8.599000000000235, -7.6956512274e-09
-8.598900000000235, -7.671904001e-09
-8.598800000000235, -7.7167747747e-09
-8.598700000000235, -7.6286221784e-09
-8.598600000000236, -7.6365562762e-09
-8.598500000000236, -7.6679329553e-09
-8.598400000000236, -7.7046182767e-09
-8.598300000000236, -7.6217343548e-09
-8.598200000000237, -7.5788495479e-09
-8.598100000000237, -7.6405157756e-09
-8.598000000000237, -7.6365518353e-09
-8.597900000000237, -7.6390467285e-09
-8.597800000000237, -7.6136155158e-09
-8.597700000000238, -7.5679338352e-09
-8.597600000000238, -7.5653501241e-09
-8.597500000000238, -7.6028561224e-09
-8.597400000000238, -7.559340709e-09
-8.597300000000239, -7.5747905726e-09
-8.597200000000239, -7.4878805378e-09
-8.597100000000239, -7.5552222256e-09
-8.59700000000024, -7.5197741367e-09
-8.59690000000024, -7.5308657088e-09
-8.59680000000024, -7.4963972807e-09
-8.59670000000024, -7.4798673921e-09
-8.59660000000024, -7.491191667e-09
-8.59650000000024, -7.5039467973e-09
-8.59640000000024, -7.4597839017e-09
-8.596300000000241, -7.4622619195e-09
-8.596200000000241, -7.4214083767e-09
-8.596100000000241, -7.3765282771e-09
-8.596000000000242, -7.409253211e-09
-8.595900000000242, -7.4349193468e-09
-8.595800000000242, -7.4314434606e-09
-8.595700000000242, -7.4619821433e-09
-8.595600000000243, -7.4234929315e-09
-8.595500000000243, -7.3808799073e-09
-8.595400000000243, -7.3843504644e-09
-8.595300000000243, -7.4396213634e-09
-8.595200000000244, -7.3522588018e-09
-8.595100000000244, -7.3319657012e-09
-8.595000000000244, -7.3323387362e-09
-8.594900000000244, -7.3291963609e-09
-8.594800000000244, -7.2760468761e-09
-8.594700000000245, -7.3860388916e-09
-8.594600000000245, -7.3110437704e-09
-8.594500000000245, -7.331481644e-09
-8.594400000000245, -7.3374759602e-09
-8.594300000000246, -7.3329937678e-09
-8.594200000000246, -7.304844285e-09
-8.594100000000246, -7.2760317771e-09
-8.594000000000246, -7.2652555083e-09
-8.593900000000247, -7.2689498865e-09
-8.593800000000247, -7.2998687095e-09
-8.593700000000247, -7.2027424025e-09
-8.593600000000247, -7.1749890473e-09
-8.593500000000247, -7.2470980328e-09
-8.593400000000248, -7.2541621599e-09
-8.593300000000248, -7.2466748158e-09
-8.593200000000248, -7.12629733e-09
-8.593100000000248, -7.1608030616e-09
-8.593000000000249, -7.1353789544e-09
-8.592900000000249, -7.1462551432e-09
-8.59280000000025, -7.177834771e-09
-8.59270000000025, -7.1743704311e-09
-8.59260000000025, -7.1742540797e-09
-8.59250000000025, -7.1613746044e-09
-8.59240000000025, -7.1398065238e-09
-8.59230000000025, -7.1139889535e-09
-8.59220000000025, -7.0130994345e-09
-8.59210000000025, -7.019827386e-09
-8.592000000000251, -7.0562409249e-09
-8.591900000000251, -7.0328365354e-09
-8.591800000000251, -7.027886717e-09
-8.591700000000252, -7.0138290731e-09
-8.591600000000252, -6.9840959682e-09
-8.591500000000252, -7.0597616642e-09
-8.591400000000252, -7.0717058875e-09
-8.591300000000253, -7.0696426491e-09
-8.591200000000253, -7.0332006885e-09
-8.591100000000253, -6.9985319762e-09
-8.591000000000253, -6.967074917e-09
-8.590900000000254, -6.9972760919e-09
-8.590800000000254, -6.939854913e-09
-8.590700000000254, -6.9139716175e-09
-8.590600000000254, -6.9756853627e-09
-8.590500000000254, -6.9719172657e-09
-8.590400000000255, -6.9473378161e-09
-8.590300000000255, -6.9542389625e-09
-8.590200000000255, -6.8550507493e-09
-8.590100000000255, -6.8961405475e-09
-8.590000000000256, -6.8476477821e-09
-8.589900000000256, -6.894365967e-09
-8.589800000000256, -6.9289218807e-09
-8.589700000000256, -6.8829368871e-09
-8.589600000000257, -6.8591141655e-09
-8.589500000000257, -6.9235688294e-09
-8.589400000000257, -6.888019044e-09
-8.589300000000257, -6.9366015154e-09
-8.589200000000258, -6.8554273369e-09
-8.589100000000258, -6.830562338e-09
-8.589000000000258, -6.8287127064e-09
-8.588900000000258, -6.826027743e-09
-8.588800000000258, -6.8166472467e-09
-8.588700000000259, -6.72109568e-09
-8.588600000000259, -6.7628507239e-09
-8.58850000000026, -6.7521965796e-09
-8.58840000000026, -6.7638481482e-09
-8.58830000000026, -6.7090812905e-09
-8.58820000000026, -6.6905663232e-09
-8.58810000000026, -6.7263332681e-09
-8.58800000000026, -6.6704459734e-09
-8.58790000000026, -6.7242589274e-09
-8.58780000000026, -6.7148162586e-09
-8.587700000000261, -6.7022360994e-09
-8.587600000000261, -6.7211045618e-09
-8.587500000000261, -6.702343569e-09
-8.587400000000262, -6.691625476e-09
-8.587300000000262, -6.7101946222e-09
-8.587200000000262, -6.6642837915e-09
-8.587100000000262, -6.6521526065e-09
-8.587000000000263, -6.678622988e-09
-8.586900000000263, -6.6619580963e-09
-8.586800000000263, -6.6937402288e-09
-8.586700000000263, -6.6465526416e-09
-8.586600000000264, -6.6757150918e-09
-8.586500000000264, -6.6788330422e-09
-8.586400000000264, -6.6616112626e-09
-8.586300000000264, -6.6600032156e-09
-8.586200000000265, -6.5922520776e-09
-8.586100000000265, -6.5770540125e-09
-8.586000000000265, -6.60883126e-09
-8.585900000000265, -6.5668208649e-09
-8.585800000000265, -6.5614966793e-09
-8.585700000000266, -6.5475060929e-09
-8.585600000000266, -6.5906626823e-09
-8.585500000000266, -6.5389031967e-09
-8.585400000000266, -6.5631913237e-09
-8.585300000000267, -6.5740044519e-09
-8.585200000000267, -6.5614358391e-09
-8.585100000000267, -6.5456760012e-09
-8.585000000000267, -6.5461196463e-09
-8.584900000000268, -6.5082885747e-09
-8.584800000000268, -6.5220162604e-09
-8.584700000000268, -6.4527916344e-09
-8.584600000000268, -6.5022853768e-09
-8.584500000000268, -6.4952163648e-09
-8.584400000000269, -6.4466529892e-09
-8.584300000000269, -6.4894374319e-09
-8.58420000000027, -6.4401635136e-09
-8.58410000000027, -6.4680598655e-09
-8.58400000000027, -6.4388405718e-09
-8.58390000000027, -6.4815712797e-09
-8.58380000000027, -6.4225278429e-09
-8.58370000000027, -6.4651772824e-09
-8.58360000000027, -6.4547753809e-09
-8.58350000000027, -6.4425735857e-09
-8.583400000000271, -6.4446306069e-09
-8.583300000000271, -6.4760805607e-09
-8.583200000000272, -6.3959841867e-09
-8.583100000000272, -6.3709721942e-09
-8.583000000000272, -6.3370615422e-09
-8.582900000000272, -6.3827059193e-09
-8.582800000000272, -6.3793903493e-09
-8.582700000000273, -6.3458589494e-09
-8.582600000000273, -6.3662604077e-09
-8.582500000000273, -6.3469607348e-09
-8.582400000000273, -6.349794468e-09
-8.582300000000274, -6.3522676008e-09
-8.582200000000274, -6.326039248e-09
-8.582100000000274, -6.3327227906e-09
-8.582000000000274, -6.3119158789e-09
-8.581900000000275, -6.324585744e-09
-8.581800000000275, -6.315615142e-09
-8.581700000000275, -6.317855572e-09
-8.581600000000275, -6.352726345e-09
-8.581500000000275, -6.3436642606e-09
-8.581400000000276, -6.3188689836e-09
-8.581300000000276, -6.3007727924e-09
-8.581200000000276, -6.2429101888e-09
-8.581100000000276, -6.2436691373e-09
-8.581000000000277, -6.284781584e-09
-8.580900000000277, -6.2782592458e-09
-8.580800000000277, -6.2664935463e-09
-8.580700000000277, -6.2689458069e-09
-8.580600000000278, -6.2432565784e-09
-8.580500000000278, -6.2471761098e-09
-8.580400000000278, -6.2611911211e-09
-8.580300000000278, -6.2595888473e-09
-8.580200000000278, -6.2235407938e-09
-8.580100000000279, -6.2505884912e-09
-8.580000000000279, -6.2023124414e-09
-8.57990000000028, -6.1831015863e-09
-8.57980000000028, -6.1653215866e-09
-8.57970000000028, -6.1975646837e-09
-8.57960000000028, -6.215288284e-09
-8.57950000000028, -6.206297698e-09
-8.57940000000028, -6.1801115336e-09
-8.57930000000028, -6.1743534729e-09
-8.57920000000028, -6.1518199423e-09
-8.579100000000281, -6.1965037546e-09
-8.579000000000281, -6.1738107959e-09
-8.578900000000282, -6.1787130967e-09
-8.578800000000282, -6.183060286e-09
-8.578700000000282, -6.1434386467e-09
-8.578600000000282, -6.142215625e-09
-8.578500000000282, -6.1556941766e-09
-8.578400000000283, -6.1792979622e-09
-8.578300000000283, -6.1748193225e-09
-8.578200000000283, -6.1317826372e-09
-8.578100000000283, -6.0999676421e-09
-8.578000000000284, -6.1102003457e-09
-8.577900000000284, -6.1311404842e-09
-8.577800000000284, -6.1160863041e-09
-8.577700000000284, -6.1045226651e-09
-8.577600000000285, -6.0919158607e-09
-8.577500000000285, -6.1068399226e-09
-8.577400000000285, -6.1142197971e-09
-8.577300000000285, -6.107663264e-09
-8.577200000000285, -6.0692237902e-09
-8.577100000000286, -6.0488951625e-09
-8.577000000000286, -6.0939489011e-09
-8.576900000000286, -6.1005809293e-09
-8.576800000000286, -6.075818515e-09
-8.576700000000287, -6.0307394634e-09
-8.576600000000287, -6.024584831e-09
-8.576500000000287, -6.0517977296e-09
-8.576400000000287, -6.0368181565e-09
-8.576300000000288, -6.0214300213e-09
-8.576200000000288, -6.0083102937e-09
-8.576100000000288, -5.9808948905e-09
-8.576000000000288, -6.0038107819e-09
-8.575900000000289, -6.0004103908e-09
-8.575800000000289, -6.0256497569e-09
-8.575700000000289, -5.9581601874e-09
-8.57560000000029, -5.9687885745e-09
-8.57550000000029, -5.9609774894e-09
-8.57540000000029, -5.9500551153e-09
-8.57530000000029, -5.9575566702e-09
-8.57520000000029, -5.9292535326e-09
-8.57510000000029, -5.9364850813e-09
-8.57500000000029, -5.9124776186e-09
-8.57490000000029, -5.9251941131e-09
-8.574800000000291, -5.938658898e-09
-8.574700000000291, -5.9019358289e-09
-8.574600000000292, -5.8951021842e-09
-8.574500000000292, -5.8986322493e-09
-8.574400000000292, -5.8999423125e-09
-8.574300000000292, -5.8791806978e-09
-8.574200000000292, -5.8834386252e-09
-8.574100000000293, -5.8412017445e-09
-8.574000000000293, -5.871555242e-09
-8.573900000000293, -5.8842162254e-09
-8.573800000000293, -5.8774860534e-09
-8.573700000000294, -5.8880287312e-09
-8.573600000000294, -5.879490228e-09
-8.573500000000294, -5.8660698521e-09
-8.573400000000294, -5.8826516991e-09
-8.573300000000295, -5.8882658749e-09
-8.573200000000295, -5.8619935572e-09
-8.573100000000295, -5.8390297042e-09
-8.573000000000295, -5.8492162225e-09
-8.572900000000296, -5.8427356286e-09
-8.572800000000296, -5.8313465168e-09
-8.572700000000296, -5.8114908441e-09
-8.572600000000296, -5.8384626023e-09
-8.572500000000296, -5.7736233572e-09
-8.572400000000297, -5.8019002935e-09
-8.572300000000297, -5.7687232768e-09
-8.572200000000297, -5.7702336242e-09
-8.572100000000297, -5.7575908485e-09
-8.572000000000298, -5.7838684953e-09
-8.571900000000298, -5.7977875834e-09
-8.571800000000298, -5.7906270889e-09
-8.571700000000298, -5.7762878924e-09
-8.571600000000299, -5.7641234008e-09
-8.571500000000299, -5.7701443623e-09
-8.571400000000299, -5.751151555e-09
-8.5713000000003, -5.7446394308e-09
-8.5712000000003, -5.7706119883e-09
-8.5711000000003, -5.795764757e-09
-8.5710000000003, -5.75923087e-09
-8.5709000000003, -5.7760227712e-09
-8.5708000000003, -5.7227573791e-09
-8.5707000000003, -5.7511311269e-09
-8.5706000000003, -5.6977160767e-09
-8.570500000000301, -5.7096278816e-09
-8.570400000000301, -5.7052655933e-09
-8.570300000000302, -5.7363274131e-09
-8.570200000000302, -5.7183933144e-09
-8.570100000000302, -5.735401043e-09
-8.570000000000302, -5.7048614721e-09
-8.569900000000302, -5.6954991834e-09
-8.569800000000303, -5.7276436927e-09
-8.569700000000303, -5.6890168132e-09
-8.569600000000303, -5.6954956307e-09
-8.569500000000303, -5.6729474451e-09
-8.569400000000304, -5.6718389985e-09
-8.569300000000304, -5.6768767465e-09
-8.569200000000304, -5.6641775714e-09
-8.569100000000304, -5.6690869776e-09
-8.569000000000305, -5.6604956278e-09
-8.568900000000305, -5.6511764157e-09
-8.568800000000305, -5.6506364032e-09
-8.568700000000305, -5.6002318338e-09
-8.568600000000306, -5.6140847526e-09
-8.568500000000306, -5.5932063425e-09
-8.568400000000306, -5.6495754741e-09
-8.568300000000306, -5.6331468379e-09
-8.568200000000306, -5.6496656242e-09
-8.568100000000307, -5.5985855951e-09
-8.568000000000307, -5.6196025611e-09
-8.567900000000307, -5.6270264004e-09
-8.567800000000307, -5.6072204657e-09
-8.567700000000308, -5.6158970807e-09
-8.567600000000308, -5.6367421841e-09
-8.567500000000308, -5.5755302597e-09
-8.567400000000308, -5.6123452552e-09
-8.567300000000309, -5.6306270757e-09
-8.567200000000309, -5.6016054018e-09
-8.567100000000309, -5.603314257e-09
-8.56700000000031, -5.5908584429e-09
-8.56690000000031, -5.5881583805e-09
-8.56680000000031, -5.6112945401e-09
-8.56670000000031, -5.5887943162e-09
-8.56660000000031, -5.591286989e-09
-8.56650000000031, -5.5859450399e-09
-8.56640000000031, -5.590993446e-09
-8.56630000000031, -5.572415418e-09
-8.566200000000311, -5.5667590537e-09
-8.566100000000311, -5.5756101958e-09
-8.566000000000312, -5.5463451609e-09
-8.565900000000312, -5.5576676594e-09
-8.565800000000312, -5.5463491577e-09
-8.565700000000312, -5.5355866557e-09
-8.565600000000313, -5.5548921019e-09
-8.565500000000313, -5.5546527378e-09
-8.565400000000313, -5.5279345546e-09
-8.565300000000313, -5.5273474686e-09
-8.565200000000313, -5.4741500222e-09
-8.565100000000314, -5.5056594839e-09
-8.565000000000314, -5.5116591291e-09
-8.564900000000314, -5.4856350573e-09
-8.564800000000314, -5.4951749817e-09
-8.564700000000315, -5.4588404907e-09
-8.564600000000315, -5.4671835947e-09
-8.564500000000315, -5.4473270339e-09
-8.564400000000315, -5.4337343514e-09
-8.564300000000316, -5.4551128059e-09
-8.564200000000316, -5.4579452069e-09
-8.564100000000316, -5.449557694e-09
-8.564000000000316, -5.4646100978e-09
-8.563900000000316, -5.4721369658e-09
-8.563800000000317, -5.4620197254e-09
-8.563700000000317, -5.4394306837e-09
-8.563600000000317, -5.4304929442e-09
-8.563500000000317, -5.418216098e-09
-8.563400000000318, -5.3967927904e-09
-8.563300000000318, -5.4381259496e-09
-8.563200000000318, -5.4292961238e-09
-8.563100000000318, -5.4183071363e-09
-8.563000000000319, -5.4267927929e-09
-8.562900000000319, -5.4364566182e-09
-8.562800000000319, -5.4138489247e-09
-8.56270000000032, -5.4044564379e-09
-8.56260000000032, -5.4047641918e-09
-8.56250000000032, -5.3979696268e-09
-8.56240000000032, -5.426041394e-09
-8.56230000000032, -5.4100426361e-09
-8.56220000000032, -5.4024651419e-09
-8.56210000000032, -5.4187352383e-09
-8.562000000000321, -5.4089355217e-09
-8.561900000000321, -5.3843076664e-09
-8.561800000000321, -5.3826845203e-09
-8.561700000000322, -5.3789266374e-09
-8.561600000000322, -5.3921600518e-09
-8.561500000000322, -5.3783955067e-09
-8.561400000000322, -5.3905799824e-09
-8.561300000000323, -5.3817164059e-09
-8.561200000000323, -5.3390096788e-09
-8.561100000000323, -5.3565494262e-09
-8.561000000000323, -5.3658593124e-09
-8.560900000000323, -5.387327473e-09
-8.560800000000324, -5.3750817131e-09
-8.560700000000324, -5.3382147591e-09
-8.560600000000324, -5.3129380895e-09
-8.560500000000324, -5.3189550542e-09
-8.560400000000325, -5.3268904843e-09
-8.560300000000325, -5.3174122883e-09
-8.560200000000325, -5.3245887699e-09
-8.560100000000325, -5.3404751732e-09
-8.560000000000326, -5.3323310212e-09
-8.559900000000326, -5.3212660944e-09
-8.559800000000326, -5.3230939656e-09
-8.559700000000326, -5.2943542883e-09
