#Voltage(V),Current(A)
-8.629900000000163, -1.5377887394e-05
-8.629800000000163, -1.5210914171e-05
-8.629700000000163, -1.5195319065e-05
-8.629600000000163, -1.5087968677e-05
-8.629500000000164, -1.5186205928e-05
-8.629400000000164, -1.5480172806e-05
-8.629300000000164, -1.577608964e-05
-8.629200000000164, -1.5644634914e-05
-8.629100000000165, -1.5430206986e-05
-8.629000000000165, -1.5402431018e-05
-8.628900000000165, -1.5491128579e-05
-8.628800000000165, -1.5395253286e-05
-8.628700000000165, -1.5262183297e-05
-8.628600000000166, -1.5316893041e-05
-8.628500000000166, -1.5298488506e-05
-8.628400000000166, -1.5248136151e-05
-8.628300000000166, -1.5168921891e-05
-8.628200000000167, -1.5216653992e-05
-8.628100000000167, -1.5192757928e-05
-8.628000000000167, -1.5161537704e-05
-8.627900000000167, -1.5139951756e-05
-8.627800000000168, -1.5213853658e-05
-8.627700000000168, -1.5116016584e-05
-8.627600000000168, -1.5055584299e-05
-8.627500000000168, -1.5051859918e-05
-8.627400000000168, -1.5178306057e-05
-8.627300000000169, -1.5089461158e-05
-8.627200000000169, -1.5011146388e-05
-8.62710000000017, -1.5150124455e-05
-8.62700000000017, -1.5157751477e-05
-8.62690000000017, -1.4984946574e-05
-8.62680000000017, -1.4931177247e-05
-8.62670000000017, -1.5115336282e-05
-8.62660000000017, -1.4974995793e-05
-8.62650000000017, -1.4883047697e-05
-8.62640000000017, -1.4868099242e-05
-8.626300000000171, -1.4980852029e-05
-8.626200000000171, -1.4826782717e-05
-8.626100000000172, -1.475314275e-05
-8.626000000000172, -1.4812718291e-05
-8.625900000000172, -1.477200658e-05
-8.625800000000172, -1.466786216e-05
-8.625700000000172, -1.4535030459e-05
-8.625600000000173, -1.4627313249e-05
-8.625500000000173, -1.4580309653e-05
-8.625400000000173, -1.4472870134e-05
-8.625300000000173, -1.4457652469e-05
-8.625200000000174, -1.4527042367e-05
-8.625100000000174, -1.447784598e-05
-8.625000000000174, -1.4451883544e-05
-8.624900000000174, -1.4540461962e-05
-8.624800000000175, -1.4625954464e-05
-8.624700000000175, -1.4600845134e-05
-8.624600000000175, -1.4623055904e-05
-8.624500000000175, -1.4674945305e-05
-8.624400000000175, -1.4676138562e-05
-8.624300000000176, -1.4586348698e-05
-8.624200000000176, -1.4502873455e-05
-8.624100000000176, -1.4615186046e-05
-8.624000000000176, -1.455896836e-05
-8.623900000000177, -1.4532400201e-05
-8.623800000000177, -1.4507355445e-05
-8.623700000000177, -1.4552743778e-05
-8.623600000000177, -1.4484727217e-05
-8.623500000000178, -1.4429093426e-05
-8.623400000000178, -1.4467377696e-05
-8.623300000000178, -1.4468695554e-05
-8.623200000000178, -1.4371426914e-05
-8.623100000000179, -1.4295409528e-05
-8.623000000000179, -1.4461041246e-05
-8.622900000000179, -1.4450148228e-05
-8.62280000000018, -1.4414258658e-05
-8.62270000000018, -1.4462562831e-05
-8.62260000000018, -1.4507686501e-05
-8.62250000000018, -1.4463171283e-05
-8.62240000000018, -1.4434871446e-05
-8.62230000000018, -1.4500466932e-05
-8.62220000000018, -1.4459948943e-05
-8.62210000000018, -1.441421864e-05
-8.622000000000181, -1.433120724e-05
-8.621900000000181, -1.4479221136e-05
-8.621800000000182, -1.4389646822e-05
-8.621700000000182, -1.429589247e-05
-8.621600000000182, -1.4313108295e-05
-8.621500000000182, -1.4595096218e-05
-8.621400000000182, -1.4457822545e-05
-8.621300000000183, -1.4381002075e-05
-8.621200000000183, -1.4442665815e-05
-8.621100000000183, -1.453178902e-05
-8.621000000000183, -1.4314072359e-05
-8.620900000000184, -1.426316976e-05
-8.620800000000184, -1.4282069969e-05
-8.620700000000184, -1.4275042304e-05
-8.620600000000184, -1.4188935893e-05
-8.620500000000185, -1.4086695046e-05
-8.620400000000185, -1.4031678802e-05
-8.620300000000185, -1.3841937289e-05
-8.620200000000185, -1.3722198673e-05
-8.620100000000186, -1.3868017049e-05
-8.620000000000186, -1.40260845e-05
-8.619900000000186, -1.4143598492e-05
-8.619800000000186, -1.4163393644e-05
-8.619700000000186, -1.4147190996e-05
-8.619600000000187, -1.4138900951e-05
-8.619500000000187, -1.410164532e-05
-8.619400000000187, -1.4067926713e-05
-8.619300000000187, -1.4108670257e-05
-8.619200000000188, -1.4072203157e-05
-8.619100000000188, -1.4107477909e-05
-8.619000000000188, -1.4120872947e-05
-8.618900000000188, -1.4110274606e-05
-8.618800000000189, -1.3972979104e-05
-8.618700000000189, -1.3868957467e-05
-8.618600000000189, -1.3819987544e-05
-8.61850000000019, -1.3794522602e-05
-8.61840000000019, -1.3797323845e-05
-8.61830000000019, -1.3830352145e-05
-8.61820000000019, -1.3876127014e-05
-8.61810000000019, -1.3835306163e-05
-8.61800000000019, -1.3815482816e-05
-8.61790000000019, -1.3830060198e-05
-8.61780000000019, -1.3928128283e-05
-8.617700000000191, -1.3882287931e-05
-8.617600000000191, -1.3897128156e-05
-8.617500000000192, -1.3970002328e-05
-8.617400000000192, -1.4145446585e-05
-8.617300000000192, -1.4050789105e-05
-8.617200000000192, -1.3928382032e-05
-8.617100000000192, -1.4097930034e-05
-8.617000000000193, -1.4109160475e-05
-8.616900000000193, -1.399337998e-05
-8.616800000000193, -1.39335516e-05
-8.616700000000193, -1.4043164811e-05
-8.616600000000194, -1.3922531252e-05
-8.616500000000194, -1.3834571291e-05
-8.616400000000194, -1.3841806322e-05
-8.616300000000194, -1.3866831978e-05
-8.616200000000195, -1.3791539459e-05
-8.616100000000195, -1.3679778931e-05
-8.616000000000195, -1.3742843294e-05
-8.615900000000195, -1.3752142877e-05
-8.615800000000196, -1.3707528524e-05
-8.615700000000196, -1.3610291717e-05
-8.615600000000196, -1.3793559447e-05
-8.615500000000196, -1.3759500689e-05
-8.615400000000196, -1.3686184502e-05
-8.615300000000197, -1.3660561308e-05
-8.615200000000197, -1.378928846e-05
-8.615100000000197, -1.3703465811e-05
-8.615000000000197, -1.3649412722e-05
-8.614900000000198, -1.3736484107e-05
-8.614800000000198, -1.3741402654e-05
-8.614700000000198, -1.3680019038e-05
-8.614600000000198, -1.364063337e-05
-8.614500000000199, -1.3721085452e-05
-8.614400000000199, -1.3694440895e-05
-8.614300000000199, -1.3709859559e-05
-8.6142000000002, -1.3669119653e-05
-8.6141000000002, -1.3809869415e-05
-8.6140000000002, -1.3787197531e-05
-8.6139000000002, -1.3696063434e-05
-8.6138000000002, -1.3690430933e-05
-8.6137000000002, -1.3776695596e-05
-8.6136000000002, -1.3649741959e-05
-8.6135000000002, -1.3561121705e-05
-8.613400000000201, -1.3581412531e-05
-8.613300000000201, -1.3651866539e-05
-8.613200000000202, -1.357009387e-05
-8.613100000000202, -1.3502788534e-05
-8.613000000000202, -1.35641003e-05
-8.612900000000202, -1.3558523278e-05
-8.612800000000203, -1.3486572243e-05
-8.612700000000203, -1.3428824786e-05
-8.612600000000203, -1.3604188098e-05
-8.612500000000203, -1.3451500308e-05
-8.612400000000203, -1.3427940758e-05
-8.612300000000204, -1.339033588e-05
-8.612200000000204, -1.3392641449e-05
-8.612100000000204, -1.3339929865e-05
-8.612000000000204, -1.3316652257e-05
-8.611900000000205, -1.3339510588e-05
-8.611800000000205, -1.3372802641e-05
-8.611700000000205, -1.328448252e-05
-8.611600000000205, -1.3293371921e-05
-8.611500000000206, -1.3384588783e-05
-8.611400000000206, -1.3318855963e-05
-8.611300000000206, -1.3268340808e-05
-8.611200000000206, -1.3236627638e-05
-8.611100000000206, -1.336375135e-05
-8.611000000000207, -1.3348000721e-05
-8.610900000000207, -1.3263625988e-05
-8.610800000000207, -1.3333997231e-05
-8.610700000000207, -1.3327901797e-05
-8.610600000000208, -1.3319577192e-05
-8.610500000000208, -1.329024235e-05
-8.610400000000208, -1.3330000911e-05
-8.610300000000208, -1.3372331523e-05
-8.610200000000209, -1.3301120816e-05
-8.610100000000209, -1.3261683307e-05
-8.610000000000209, -1.3309046153e-05
-8.60990000000021, -1.3296516954e-05
-8.60980000000021, -1.3207201846e-05
-8.60970000000021, -1.3191505786e-05
-8.60960000000021, -1.3257919818e-05
-8.60950000000021, -1.3184582713e-05
-8.60940000000021, -1.3172849322e-05
-8.60930000000021, -1.3155934539e-05
-8.609200000000211, -1.3072284673e-05
-8.609100000000211, -1.3056528587e-05
-8.609000000000211, -1.3091516848e-05
-8.608900000000212, -1.2943311958e-05
-8.608800000000212, -1.294717913e-05
-8.608700000000212, -1.3024836335e-05
-8.608600000000212, -1.3034172298e-05
-8.608500000000213, -1.2924348084e-05
-8.608400000000213, -1.2971314391e-05
-8.608300000000213, -1.2978955965e-05
-8.608200000000213, -1.2895177861e-05
-8.608100000000213, -1.2887684534e-05
-8.608000000000214, -1.2923252143e-05
-8.607900000000214, -1.2966231225e-05
-8.607800000000214, -1.2928281649e-05
-8.607700000000214, -1.292169145e-05
-8.607600000000215, -1.289903139e-05
-8.607500000000215, -1.2936176972e-05
-8.607400000000215, -1.2987256014e-05
-8.607300000000215, -1.2983078705e-05
-8.607200000000216, -1.2958830666e-05
-8.607100000000216, -1.299622636e-05
-8.607000000000216, -1.3083109479e-05
-8.606900000000216, -1.3048244e-05
-8.606800000000216, -1.3055387171e-05
-8.606700000000217, -1.3133209904e-05
-8.606600000000217, -1.3149592633e-05
-8.606500000000217, -1.30779963e-05
-8.606400000000217, -1.303629324e-05
-8.606300000000218, -1.3113229215e-05
-8.606200000000218, -1.3034152289e-05
-8.606100000000218, -1.296098435e-05
-8.606000000000218, -1.2950267774e-05
-8.605900000000219, -1.2965507267e-05
-8.605800000000219, -1.2938607142e-05
-8.605700000000219, -1.2922563656e-05
-8.60560000000022, -1.2905279618e-05
-8.60550000000022, -1.2901350601e-05
-8.60540000000022, -1.2880910617e-05
-8.60530000000022, -1.2893167877e-05
-8.60520000000022, -1.2848472579e-05
-8.60510000000022, -1.2861684809e-05
-8.60500000000022, -1.2827523278e-05
-8.604900000000221, -1.2847107428e-05
-8.604800000000221, -1.2893292478e-05
-8.604700000000221, -1.2866474208e-05
-8.604600000000222, -1.277049887e-05
-8.604500000000222, -1.2723075088e-05
-8.604400000000222, -1.2738806618e-05
-8.604300000000222, -1.2590557162e-05
-8.604200000000223, -1.2459297977e-05
-8.604100000000223, -1.2612153114e-05
-8.604000000000223, -1.2862416042e-05
-8.603900000000223, -1.2878984307e-05
-8.603800000000223, -1.2844436242e-05
-8.603700000000224, -1.2908582903e-05
-8.603600000000224, -1.2934304323e-05
-8.603500000000224, -1.2839953342e-05
-8.603400000000224, -1.2817847164e-05
-8.603300000000225, -1.2876717847e-05
-8.603200000000225, -1.2762261576e-05
-8.603100000000225, -1.2709221664e-05
-8.603000000000225, -1.2703424545e-05
-8.602900000000226, -1.2725308807e-05
-8.602800000000226, -1.2729747141e-05
-8.602700000000226, -1.2766504369e-05
-8.602600000000226, -1.2753805095e-05
-8.602500000000227, -1.2790876099e-05
-8.602400000000227, -1.2767710359e-05
-8.602300000000227, -1.2760990103e-05
-8.602200000000227, -1.2783405509e-05
-8.602100000000227, -1.2740698367e-05
-8.602000000000228, -1.2682672605e-05
-8.601900000000228, -1.2684398826e-05
-8.601800000000228, -1.2771504771e-05
-8.601700000000228, -1.27210551e-05
-8.601600000000229, -1.2707216229e-05
-8.601500000000229, -1.2711630916e-05
-8.601400000000229, -1.2750965652e-05
-8.60130000000023, -1.2724548469e-05
-8.60120000000023, -1.2675086509e-05
-8.60110000000023, -1.2758825505e-05
-8.60100000000023, -1.2735861674e-05
-8.60090000000023, -1.2690084077e-05
-8.60080000000023, -1.2721132407e-05
-8.60070000000023, -1.2727608009e-05
-8.600600000000231, -1.2677180166e-05
-8.600500000000231, -1.264587172e-05
-8.600400000000231, -1.264043749e-05
-8.600300000000232, -1.2617100765e-05
-8.600200000000232, -1.2569475075e-05
-8.600100000000232, -1.2587384845e-05
-8.600000000000232, -1.2576490917e-05
-8.599900000000233, -1.2574251741e-05
-8.599800000000233, -1.2574805623e-05
-8.599700000000233, -1.2559425159e-05
-8.599600000000233, -1.2572675587e-05
-8.599500000000234, -1.2570149011e-05
-8.599400000000234, -1.2568734746e-05
-8.599300000000234, -1.2554504792e-05
-8.599200000000234, -1.2634851373e-05
-8.599100000000234, -1.2581012015e-05
-8.599000000000235, -1.255735242e-05
-8.598900000000235, -1.25936931e-05
-8.598800000000235, -1.2737339603e-05
-8.598700000000235, -1.2684032299e-05
-8.598600000000236, -1.2576633708e-05
-8.598500000000236, -1.2655495084e-05
-8.598400000000236, -1.266784875e-05
-8.598300000000236, -1.2666296243e-05
-8.598200000000237, -1.2681381122e-05
-8.598100000000237, -1.2793001588e-05
-8.598000000000237, -1.2740965758e-05
-8.597900000000237, -1.267098196e-05
-8.597800000000237, -1.2596579836e-05
-8.597700000000238, -1.2660512766e-05
-8.597600000000238, -1.2567152226e-05
-8.597500000000238, -1.243251063e-05
-8.597400000000238, -1.2494484508e-05
-8.597300000000239, -1.2561989934e-05
-8.597200000000239, -1.2456723198e-05
-8.597100000000239, -1.2370056538e-05
-8.59700000000024, -1.2472280105e-05
-8.59690000000024, -1.2455175238e-05
-8.59680000000024, -1.2338377928e-05
-8.59670000000024, -1.2304520169e-05
-8.59660000000024, -1.2384325601e-05
-8.59650000000024, -1.2320454516e-05
-8.59640000000024, -1.2339986824e-05
-8.596300000000241, -1.2335246538e-05
-8.596200000000241, -1.2321873328e-05
-8.596100000000241, -1.2328606317e-05
-8.596000000000242, -1.2298589354e-05
-8.595900000000242, -1.2282994248e-05
-8.595800000000242, -1.2270971638e-05
-8.595700000000242, -1.2281465388e-05
-8.595600000000243, -1.2251224689e-05
-8.595500000000243, -1.2255801266e-05
-8.595400000000243, -1.2253243767e-05
-8.595300000000243, -1.2253057321e-05
-8.595200000000244, -1.2244588106e-05
-8.595100000000244, -1.2268044884e-05
-8.595000000000244, -1.2245992366e-05
-8.594900000000244, -1.2265832083e-05
-8.594800000000244, -1.2274810615e-05
-8.594700000000245, -1.2386934031e-05
-8.594600000000245, -1.2331658581e-05
-8.594500000000245, -1.234476531e-05
-8.594400000000245, -1.243875613e-05
-8.594300000000246, -1.2459952814e-05
-8.594200000000246, -1.2330637219e-05
-8.594100000000246, -1.231897113e-05
-8.594000000000246, -1.2473300558e-05
-8.593900000000247, -1.2393652469e-05
-8.593800000000247, -1.2306602912e-05
-8.593700000000247, -1.2310360034e-05
-8.593600000000247, -1.2426507965e-05
-8.593500000000247, -1.2289295228e-05
-8.593400000000248, -1.2281218915e-05
-8.593300000000248, -1.2295267879e-05
-8.593200000000248, -1.2280444935e-05
-8.593100000000248, -1.2222422811e-05
-8.593000000000249, -1.2175923985e-05
-8.592900000000249, -1.2273456377e-05
-8.59280000000025, -1.2227314983e-05
-8.59270000000025, -1.2201245227e-05
-8.59260000000025, -1.2186108506e-05
-8.59250000000025, -1.2275424524e-05
-8.59240000000025, -1.2226089893e-05
-8.59230000000025, -1.218019861e-05
-8.59220000000025, -1.2227261323e-05
-8.59210000000025, -1.2309262274e-05
-8.592000000000251, -1.2195739146e-05
-8.591900000000251, -1.2144572793e-05
-8.591800000000251, -1.2258143215e-05
-8.591700000000252, -1.2189529116e-05
-8.591600000000252, -1.2041960872e-05
-8.591500000000252, -1.2001888535e-05
-8.591400000000252, -1.2143229469e-05
-8.591300000000253, -1.2117432561e-05
-8.591200000000253, -1.211424842e-05
-8.591100000000253, -1.2166154193e-05
-8.591000000000253, -1.2313612388e-05
-8.590900000000254, -1.2246286133e-05
-8.590800000000254, -1.2212104593e-05
-8.590700000000254, -1.2217876247e-05
-8.590600000000254, -1.2175714801e-05
-8.590500000000254, -1.2058220818e-05
-8.590400000000255, -1.1957303286e-05
-8.590300000000255, -1.2025105207e-05
-8.590200000000255, -1.1984909179e-05
-8.590100000000255, -1.1891471331e-05
-8.590000000000256, -1.1884438209e-05
-8.589900000000256, -1.2006474208e-05
-8.589800000000256, -1.1960670236e-05
-8.589700000000256, -1.1889285815e-05
-8.589600000000257, -1.1964300938e-05
-8.589500000000257, -1.2034450265e-05
-8.589400000000257, -1.1959155017e-05
-8.589300000000257, -1.1971034837e-05
-8.589200000000258, -1.206680281e-05
-8.589100000000258, -1.2083846741e-05
-8.589000000000258, -1.2056313608e-05
-8.588900000000258, -1.2057920685e-05
-8.588800000000258, -1.2290484847e-05
-8.588700000000259, -1.226996028e-05
-8.588600000000259, -1.227253415e-05
-8.58850000000026, -1.2408041584e-05
-8.58840000000026, -1.2587975107e-05
-8.58830000000026, -1.2591455743e-05
-8.58820000000026, -1.2521349163e-05
-8.58810000000026, -1.2611672901e-05
-8.58800000000026, -1.2617551874e-05
-8.58790000000026, -1.2373910977e-05
-8.58780000000026, -1.2258599781e-05
-8.587700000000261, -1.2339541172e-05
-8.587600000000261, -1.2205709936e-05
-8.587500000000261, -1.2060416338e-05
-8.587400000000262, -1.2034521205e-05
-8.587300000000262, -1.2113609955e-05
-8.587200000000262, -1.1995631212e-05
-8.587100000000262, -1.1891890608e-05
-8.587000000000263, -1.1912170521e-05
-8.586900000000263, -1.1980845557e-05
-8.586800000000263, -1.1858032849e-05
-8.586700000000263, -1.1795460523e-05
-8.586600000000264, -1.1867670764e-05
-8.586500000000264, -1.182761298e-05
-8.586400000000264, -1.1721973351e-05
-8.586300000000264, -1.1706576515e-05
-8.586200000000265, -1.1774343875e-05
-8.586100000000265, -1.168703966e-05
-8.586000000000265, -1.1658893527e-05
-8.585900000000265, -1.1651024579e-05
-8.585800000000265, -1.1682921468e-05
-8.585700000000266, -1.1648244254e-05
-8.585600000000266, -1.1601295228e-05
-8.585500000000266, -1.1649031876e-05
-8.585400000000266, -1.1682512195e-05
-8.585300000000267, -1.1623891623e-05
-8.585200000000267, -1.1576968973e-05
-8.585100000000267, -1.1596351214e-05
-8.585000000000267, -1.1547129361e-05
-8.584900000000268, -1.1486664334e-05
-8.584800000000268, -1.1532888493e-05
-8.584700000000268, -1.1751459169e-05
-8.584600000000268, -1.1834340512e-05
-8.584500000000268, -1.1904374333e-05
-8.584400000000269, -1.1891072973e-05
-8.584300000000269, -1.1911140064e-05
-8.58420000000027, -1.180437539e-05
-8.58410000000027, -1.1703078599e-05
-8.58400000000027, -1.1727811398e-05
-8.58390000000027, -1.1698535673e-05
-8.58380000000027, -1.1637507669e-05
-8.58370000000027, -1.1623372302e-05
-8.58360000000027, -1.1679232557e-05
-8.58350000000027, -1.161623004e-05
-8.583400000000271, -1.163107936e-05
-8.583300000000271, -1.1669035302e-05
-8.583200000000272, -1.1581249964e-05
-8.583100000000272, -1.1623140381e-05
-8.583000000000272, -1.1664384147e-05
-8.582900000000272, -1.1621804333e-05
-8.582800000000272, -1.1595179785e-05
-8.582700000000273, -1.1588315829e-05
-8.582600000000273, -1.1589299902e-05
-8.582500000000273, -1.156694907e-05
-8.582400000000273, -1.1586119399e-05
-8.582300000000274, -1.1569150047e-05
-8.582200000000274, -1.1516764062e-05
-8.582100000000274, -1.1545827874e-05
-8.582000000000274, -1.1532813915e-05
-8.581900000000275, -1.152733239e-05
-8.581800000000275, -1.1529835319e-05
-8.581700000000275, -1.1599630852e-05
-8.581600000000275, -1.1553064724e-05
-8.581500000000275, -1.1515197912e-05
-8.581400000000276, -1.1567789443e-05
-8.581300000000276, -1.1679336239e-05
-8.581200000000276, -1.1538842045e-05
-8.581100000000276, -1.1492138583e-05
-8.581000000000277, -1.1561902284e-05
-8.580900000000277, -1.1518216525e-05
-8.580800000000277, -1.1464760973e-05
-8.580700000000277, -1.1464631825e-05
-8.580600000000278, -1.149970285e-05
-8.580500000000278, -1.1468231605e-05
-8.580400000000278, -1.1412930689e-05
-8.580300000000278, -1.1386637198e-05
-8.580200000000278, -1.1417976566e-05
-8.580100000000279, -1.1376989278e-05
-8.580000000000279, -1.1414958863e-05
-8.57990000000028, -1.1327656466e-05
-8.57980000000028, -1.129573684e-05
-8.57970000000028, -1.1274118151e-05
-8.57960000000028, -1.1321122656e-05
-8.57950000000028, -1.1227374671e-05
-8.57940000000028, -1.1248044757e-05
-8.57930000000028, -1.1359614291e-05
-8.57920000000028, -1.1400829862e-05
-8.579100000000281, -1.1366503713e-05
-8.579000000000281, -1.1413020729e-05
-8.578900000000282, -1.1487542906e-05
-8.578800000000282, -1.1486901712e-05
-8.578700000000282, -1.1509335309e-05
-8.578600000000282, -1.1493724742e-05
-8.578500000000282, -1.1538260878e-05
-8.578400000000283, -1.1562228792e-05
-8.578300000000283, -1.163770321e-05
-8.578200000000283, -1.1541831554e-05
-8.578100000000283, -1.1534264559e-05
-8.578000000000284, -1.1506601368e-05
-8.577900000000284, -1.1532689314e-05
-8.577800000000284, -1.1511519006e-05
-8.577700000000284, -1.1486649782e-05
-8.577600000000285, -1.1491826626e-05
-8.577500000000285, -1.1455949789e-05
-8.577400000000285, -1.1486062249e-05
-8.577300000000285, -1.1482087757e-05
-8.577200000000285, -1.1430837731e-05
-8.577100000000286, -1.1481016372e-05
-8.577000000000286, -1.151235665e-05
-8.576900000000286, -1.1463192095e-05
-8.576800000000286, -1.1474845451e-05
-8.576700000000287, -1.1504078429e-05
-8.576600000000287, -1.1555433048e-05
-8.576500000000287, -1.1439821719e-05
-8.576400000000287, -1.1523977264e-05
-8.576300000000288, -1.1545520465e-05
-8.576200000000288, -1.1469631318e-05
-8.576100000000288, -1.139496635e-05
-8.576000000000288, -1.141087796e-05
-8.575900000000289, -1.1418145732e-05
-8.575800000000289, -1.1383648598e-05
-8.575700000000289, -1.1370445463e-05
-8.57560000000029, -1.1374439964e-05
-8.57550000000029, -1.139568667e-05
-8.57540000000029, -1.1430158338e-05
-8.57530000000029, -1.1467623153e-05
-8.57520000000029, -1.1426212041e-05
-8.57510000000029, -1.1443858057e-05
-8.57500000000029, -1.1567609363e-05
-8.57490000000029, -1.1541077583e-05
-8.574800000000291, -1.1520743101e-05
-8.574700000000291, -1.1563613043e-05
-8.574600000000292, -1.160834745e-05
-8.574500000000292, -1.1521481611e-05
-8.574400000000292, -1.1504645954e-05
-8.574300000000292, -1.1579182683e-05
-8.574200000000292, -1.1516969607e-05
-8.574100000000293, -1.1409055332e-05
-8.574000000000293, -1.134705235e-05
-8.573900000000293, -1.1401765732e-05
-8.573800000000293, -1.136377432e-05
-8.573700000000294, -1.1319256373e-05
-8.573600000000294, -1.1354160051e-05
-8.573500000000294, -1.1396465197e-05
-8.573400000000294, -1.1332018403e-05
-8.573300000000295, -1.1288225323e-05
-8.573200000000295, -1.1364183592e-05
-8.573100000000295, -1.1336633179e-05
-8.573000000000295, -1.1253084267e-05
-8.572900000000296, -1.1234096746e-05
-8.572800000000296, -1.1361424185e-05
-8.572700000000296, -1.1273421478e-05
-8.572600000000296, -1.118993805e-05
-8.572500000000296, -1.1192999409e-05
-8.572400000000297, -1.1244836969e-05
-8.572300000000297, -1.1159561836e-05
-8.572200000000297, -1.1115748748e-05
-8.572100000000297, -1.1178412024e-05
-8.572000000000298, -1.1220218767e-05
-8.571900000000298, -1.1182545677e-05
-8.571800000000298, -1.1187798918e-05
-8.571700000000298, -1.1276230907e-05
-8.571600000000299, -1.1234438716e-05
-8.571500000000299, -1.1252727745e-05
-8.571400000000299, -1.1230305063e-05
-8.5713000000003, -1.1220603483e-05
-8.5712000000003, -1.1181610716e-05
-8.5711000000003, -1.1169178833e-05
-8.5710000000003, -1.112433074e-05
-8.5709000000003, -1.116439762e-05
-8.5708000000003, -1.111475558e-05
-8.5707000000003, -1.1072185771e-05
-8.5706000000003, -1.1133487533e-05
-8.570500000000301, -1.1101295058e-05
-8.570400000000301, -1.1061886653e-05
-8.570300000000302, -1.1028239896e-05
-8.570200000000302, -1.1125775018e-05
-8.570100000000302, -1.1043908671e-05
-8.570000000000302, -1.1038955563e-05
-8.569900000000302, -1.1096880371e-05
-8.569800000000303, -1.1180931324e-05
-8.569700000000303, -1.114351744e-05
-8.569600000000303, -1.1070424989e-05
-8.569500000000303, -1.1139131857e-05
-8.569400000000304, -1.1164314856e-05
-8.569300000000304, -1.1117480426e-05
-8.569200000000304, -1.1078218449e-05
-8.569100000000304, -1.1147240912e-05
-8.569000000000305, -1.1085625374e-05
-8.568900000000305, -1.1021006685e-05
-8.568800000000305, -1.1031092981e-05
-8.568700000000305, -1.1057089978e-05
-8.568600000000306, -1.0990137525e-05
-8.568500000000306, -1.0935265891e-05
-8.568400000000306, -1.0926781215e-05
-8.568300000000306, -1.0897062566e-05
-8.568200000000306, -1.0863837815e-05
-8.568100000000307, -1.0895892046e-05
-8.568000000000307, -1.0988547729e-05
-8.567900000000307, -1.099448582e-05
-8.567800000000307, -1.0979732906e-05
-8.567700000000308, -1.0955074686e-05
-8.567600000000308, -1.1078484931e-05
-8.567500000000308, -1.1022357285e-05
-8.567400000000308, -1.0964622561e-05
-8.567300000000309, -1.0986964298e-05
-8.567200000000309, -1.1126538993e-05
-8.567100000000309, -1.1031967915e-05
-8.56700000000031, -1.0941583241e-05
-8.56690000000031, -1.1000322957e-05
-8.56680000000031, -1.1110321793e-05
-8.56670000000031, -1.1023777006e-05
-8.56660000000031, -1.0954380741e-05
-8.56650000000031, -1.1089748114e-05
-8.56640000000031, -1.1032753719e-05
-8.56630000000031, -1.0930280951e-05
-8.566200000000311, -1.0905199815e-05
-8.566100000000311, -1.099608653e-05
-8.566000000000312, -1.0880055015e-05
-8.565900000000312, -1.0858180758e-05
-8.565800000000312, -1.0843632481e-05
-8.565700000000312, -1.0879448382e-05
-8.565600000000313, -1.0819969248e-05
-8.565500000000313, -1.0838531125e-05
-8.565400000000313, -1.0846834812e-05
-8.565300000000313, -1.0912627658e-05
-8.565200000000313, -1.0811074389e-05
-8.565100000000314, -1.0803872101e-05
-8.565000000000314, -1.0888430552e-05
-8.564900000000314, -1.0850081708e-05
-8.564800000000314, -1.0789552107e-05
-8.564700000000315, -1.0766277228e-05
-8.564600000000315, -1.0795087292e-05
-8.564500000000315, -1.0714654309e-05
-8.564400000000315, -1.0739693607e-05
-8.564300000000316, -1.071722636e-05
-8.564200000000316, -1.0705838577e-05
-8.564100000000316, -1.069600512e-05
-8.564000000000316, -1.0711560208e-05
-8.563900000000316, -1.0632447811e-05
-8.563800000000317, -1.0612130609e-05
-8.563700000000317, -1.0648190255e-05
-8.563600000000317, -1.0681709682e-05
-8.563500000000317, -1.0606065189e-05
-8.563400000000318, -1.0623271919e-05
-8.563300000000318, -1.0661891793e-05
-8.563200000000318, -1.0633732018e-05
-8.563100000000318, -1.0591323189e-05
-8.563000000000319, -1.0620116882e-05
-8.562900000000319, -1.0637116247e-05
-8.562800000000319, -1.0613682207e-05
-8.56270000000032, -1.0627147276e-05
-8.56260000000032, -1.0619529348e-05
-8.56250000000032, -1.065264405e-05
-8.56240000000032, -1.0736096556e-05
-8.56230000000032, -1.0662968634e-05
-8.56220000000032, -1.0635322724e-05
-8.56210000000032, -1.0658853171e-05
-8.562000000000321, -1.078306741e-05
-8.561900000000321, -1.0756955817e-05
-8.561800000000321, -1.0688940165e-05
-8.561700000000322, -1.0737850062e-05
-8.561600000000322, -1.0804216799e-05
-8.561500000000322, -1.0760512851e-05
-8.561400000000322, -1.0748655768e-05
-8.561300000000323, -1.085286749e-05
-8.561200000000323, -1.0845530596e-05
-8.561100000000323, -1.0751210539e-05
-8.561000000000323, -1.0729670976e-05
-8.560900000000323, -1.0902823306e-05
-8.560800000000324, -1.080020138e-05
-8.560700000000324, -1.0726345863e-05
-8.560600000000324, -1.0750060937e-05
-8.560500000000324, -1.0813358131e-05
-8.560400000000325, -1.0706193279e-05
-8.560300000000325, -1.0606591786e-05
-8.560200000000325, -1.0664136425e-05
-8.560100000000325, -1.0658042811e-05
-8.560000000000326, -1.0614895473e-05
-8.559900000000326, -1.0572389328e-05
-8.559800000000326, -1.0659314285e-05
-8.559700000000326, -1.0580266462e-05
