#Voltage(V),Current(A)
-8.641800000000135, -2.1611734624e-08
-8.641700000000135, -2.1512160941e-08
-8.641600000000135, -2.1542131634e-08
-8.641500000000136, -2.1497042368e-08
-8.641400000000136, -2.1547460705e-08
-8.641300000000136, -2.1445552889e-08
-8.641200000000136, -2.1257863025e-08
-8.641100000000137, -2.1422703611e-08
-8.641000000000137, -2.1563799635e-08
-8.640900000000137, -2.1485689672e-08
-8.640800000000137, -2.1574237508e-08
-8.640700000000137, -2.1553026031e-08
-8.640600000000138, -2.1451860732e-08
-8.640500000000138, -2.1529658056e-08
-8.640400000000138, -2.1526153304e-08
-8.640300000000138, -2.1561287866e-08
-8.640200000000139, -2.1355599955e-08
-8.640100000000139, -2.1232157366e-08
-8.64000000000014, -2.1237804404e-08
-8.63990000000014, -2.1184389354e-08
-8.63980000000014, -2.1353329771e-08
-8.63970000000014, -2.1470897948e-08
-8.63960000000014, -2.1568032693e-08
-8.63950000000014, -2.1533157479e-08
-8.63940000000014, -2.1490356161e-08
-8.63930000000014, -2.1343385725e-08
-8.639200000000141, -2.1455118571e-08
-8.639100000000141, -2.137409183e-08
-8.639000000000141, -2.1461733724e-08
-8.638900000000142, -2.1442136955e-08
-8.638800000000142, -2.1400488492e-08
-8.638700000000142, -2.1401156403e-08
-8.638600000000142, -2.1271597817e-08
-8.638500000000143, -2.1449009679e-08
-8.638400000000143, -2.1358259161e-08
-8.638300000000143, -2.1540410344e-08
-8.638200000000143, -2.121500664e-08
-8.638100000000144, -2.1186027155e-08
-8.638000000000144, -2.1307485554e-08
-8.637900000000144, -2.1308819598e-08
-8.637800000000144, -2.1454749088e-08
-8.637700000000144, -2.144201261e-08
-8.637600000000145, -2.151916334e-08
-8.637500000000145, -2.1291635122e-08
-8.637400000000145, -2.1252779092e-08
-8.637300000000145, -2.1230249558e-08
-8.637200000000146, -2.127094767e-08
-8.637100000000146, -2.1153812924e-08
-8.637000000000146, -2.1183911514e-08
